symbol,start_date,end_date,initial_balance,final_balance,return_pct,num_trades,overbought,oversold,use_sma,sma_window,use_macd,error
USB,2023-07-03,2024-07-02,10000.0,11365.020500183105,13.650205001831054,31.0,70.0,30.0,False,N/A,True,
UBER,2023-07-03,2024-07-02,10000.0,11606.488952636719,16.06488952636719,13.0,70.0,30.0,False,N/A,True,
UDR,2023-07-03,2024-07-02,10000.0,8716.520030975342,-12.834799690246582,46.0,70.0,30.0,False,N/A,True,
ULTA,2023-07-03,2024-07-02,10000.0,6561.969268798828,-34.38030731201172,45.0,70.0,30.0,False,N/A,True,
UNP,2023-07-03,2024-07-02,10000.0,8818.589828491211,-11.81410171508789,48.0,70.0,30.0,False,N/A,True,
UAL,2023-07-03,2024-07-02,10000.0,8682.150218963623,-13.17849781036377,41.0,70.0,30.0,False,N/A,True,
UPS,2023-07-03,2024-07-02,10000.0,10743.70962524414,7.437096252441407,48.0,70.0,30.0,False,N/A,True,
URI,2023-07-03,2024-07-02,10000.0,10559.750274658203,5.597502746582031,10.0,70.0,30.0,False,N/A,True,
UNH,2023-07-03,2024-07-02,10000.0,11363.360473632812,13.633604736328126,40.0,70.0,30.0,False,N/A,True,
UHS,2023-07-03,2024-07-02,10000.0,9510.639617919922,-4.893603820800782,30.0,70.0,30.0,False,N/A,True,
VLO,2023-07-03,2024-07-02,10000.0,11526.138671875,15.26138671875,23.0,70.0,30.0,False,N/A,True,
VTR,2023-07-03,2024-07-02,10000.0,11137.079879760742,11.370798797607423,21.0,70.0,30.0,False,N/A,True,
VLTO,2023-07-03,2024-07-02,10000.0,12797.40982055664,27.974098205566406,9.0,70.0,30.0,False,N/A,True,
VRSN,2023-07-03,2024-07-02,10000.0,8674.83952331543,-13.251604766845704,45.0,70.0,30.0,False,N/A,True,
VRSK,2023-07-03,2024-07-02,10000.0,10002.809997558594,0.028099975585937503,21.0,70.0,30.0,False,N/A,True,
VZ,2023-07-03,2024-07-02,10000.0,10918.829929351807,9.188299293518067,19.0,70.0,30.0,False,N/A,True,
VRTX,2023-07-03,2024-07-02,10000.0,11880.759521484375,18.80759521484375,11.0,70.0,30.0,False,N/A,True,
VTRS,2023-07-03,2024-07-02,10000.0,8952.680618286133,-10.473193817138672,49.0,70.0,30.0,False,N/A,True,
VICI,2023-07-03,2024-07-02,10000.0,10181.919839859009,1.819198398590088,38.0,70.0,30.0,False,N/A,True,
V,2023-07-03,2024-07-02,10000.0,9814.978942871094,-1.8502105712890626,17.0,70.0,30.0,False,N/A,True,
VST,2023-07-03,2024-07-02,10000.0,9972.639373779297,-0.2736062622070312,2.0,70.0,30.0,False,N/A,True,
VMC,2023-07-03,2024-07-02,10000.0,9969.10009765625,-0.30899902343749996,28.0,70.0,30.0,False,N/A,True,
WRB,2023-07-03,2024-07-02,10000.0,9735.49917602539,-2.645008239746094,13.0,70.0,30.0,False,N/A,True,
GWW,2023-07-03,2024-07-02,10000.0,10107.930541992188,1.079305419921875,34.0,70.0,30.0,False,N/A,True,
WAB,2023-07-03,2024-07-02,10000.0,9384.310562133789,-6.15689437866211,15.0,70.0,30.0,False,N/A,True,
WBA,2023-07-03,2024-07-02,10000.0,5038.709510803223,-49.61290489196777,57.0,70.0,30.0,False,N/A,True,
WMT,2023-07-03,2024-07-02,10000.0,10759.259994506836,7.5925999450683594,13.0,70.0,30.0,False,N/A,True,
DIS,2023-07-03,2024-07-02,10000.0,10549.079963684082,5.49079963684082,26.0,70.0,30.0,False,N/A,True,
WBD,2023-07-03,2024-07-02,10000.0,5737.809425354004,-42.62190574645996,33.0,70.0,30.0,False,N/A,True,
WM,2023-07-03,2024-07-02,10000.0,10674.28076171875,6.7428076171875,19.0,70.0,30.0,False,N/A,True,
WAT,2023-07-03,2024-07-02,10000.0,11421.570678710938,14.215706787109376,37.0,70.0,30.0,False,N/A,True,
WEC,2023-07-03,2024-07-02,10000.0,10097.95059967041,0.9795059967041015,37.0,70.0,30.0,False,N/A,True,
WFC,2023-07-03,2024-07-02,10000.0,11848.870670318604,18.488706703186036,34.0,70.0,30.0,False,N/A,True,
WELL,2023-07-03,2024-07-02,10000.0,11935.528884887695,19.355288848876953,8.0,70.0,30.0,False,N/A,True,
WST,2023-07-03,2024-07-02,10000.0,10006.819732666016,0.06819732666015625,52.0,70.0,30.0,False,N/A,True,
WDC,2023-07-03,2024-07-02,10000.0,16052.938941955566,60.52938941955567,12.0,70.0,30.0,False,N/A,True,
WRK,2023-07-03,2024-07-02,10000.0,13387.689315795898,33.87689315795899,13.0,70.0,30.0,False,N/A,True,
WY,2023-07-03,2024-07-02,10000.0,8098.789775848389,-19.012102241516114,44.0,70.0,30.0,False,N/A,True,
WMB,2023-07-03,2024-07-02,10000.0,11772.740173339844,17.727401733398438,8.0,70.0,30.0,False,N/A,True,
WTW,2023-07-03,2024-07-02,10000.0,10680.43962097168,6.8043962097167965,29.0,70.0,30.0,False,N/A,True,
WYNN,2023-07-03,2024-07-02,10000.0,8501.529960632324,-14.984700393676759,36.0,70.0,30.0,False,N/A,True,
XEL,2023-07-03,2024-07-02,10000.0,8252.92043685913,-17.47079563140869,34.0,70.0,30.0,False,N/A,True,
XYL,2023-07-03,2024-07-02,10000.0,10657.159767150879,6.571597671508789,28.0,70.0,30.0,False,N/A,True,
YUM,2023-07-03,2024-07-02,10000.0,9887.099029541016,-1.1290097045898437,28.0,70.0,30.0,False,N/A,True,
ZBRA,2023-07-03,2024-07-02,10000.0,14731.34912109375,47.3134912109375,41.0,70.0,30.0,False,N/A,True,
ZBH,2023-07-03,2024-07-02,10000.0,7533.649429321289,-24.66350570678711,70.0,70.0,30.0,False,N/A,True,
ZTS,2023-07-03,2024-07-02,10000.0,9357.850006103516,-6.4214999389648435,41.0,70.0,30.0,False,N/A,True,
ADP,2023-07-03,2024-07-02,10000.0,10878.620498657227,8.786204986572265,32.0,70.0,30.0,False,N/A,True,
AMD,2023-07-03,2024-07-02,10000.0,12445.471221923828,24.45471221923828,24.0,70.0,30.0,False,N/A,True,
ARM,2023-07-03,2024-07-02,10000.0,13726.580249786377,37.26580249786377,8.0,70.0,30.0,False,N/A,True,
ASML,2023-07-03,2024-07-02,10000.0,11505.499755859375,15.05499755859375,24.0,70.0,30.0,False,N/A,True,
AZN,2023-07-03,2024-07-02,10000.0,10609.350769042969,6.093507690429687,9.0,70.0,30.0,False,N/A,True,
TEAM,2023-07-03,2024-07-02,10000.0,10990.579605102539,9.90579605102539,27.0,70.0,30.0,False,N/A,True,
CDW,2023-07-03,2024-07-02,10000.0,11064.420425415039,10.644204254150392,24.0,70.0,30.0,False,N/A,True,
CCEP,2023-07-03,2024-07-02,10000.0,10837.29965209961,8.372996520996095,17.0,70.0,30.0,False,N/A,True,
CSX,2023-07-03,2024-07-02,10000.0,8834.7598361969,-11.652401638031005,33.0,70.0,30.0,False,N/A,True,
DDOG,2023-07-03,2024-07-02,10000.0,15890.840347290039,58.908403472900396,26.0,70.0,30.0,False,N/A,True,
DXCM,2023-07-03,2024-07-02,10000.0,8098.500030517578,-19.01499969482422,39.0,70.0,30.0,False,N/A,True,
DASH,2023-07-03,2024-07-02,10000.0,14031.229972839355,40.312299728393555,23.0,70.0,30.0,False,N/A,True,
GFS,2023-07-03,2024-07-02,10000.0,11923.140197753906,19.23140197753906,30.0,70.0,30.0,False,N/A,True,
ILMN,2023-07-03,2024-07-02,10000.0,5925.782119750977,-40.74217880249024,53.0,70.0,30.0,False,N/A,True,
LULU,2023-07-03,2024-07-02,10000.0,7359.309417724609,-26.406905822753906,44.0,70.0,30.0,False,N/A,True,
MRVL,2023-07-03,2024-07-02,10000.0,13505.160095214844,35.05160095214844,29.0,70.0,30.0,False,N/A,True,
MELI,2023-07-03,2024-07-02,10000.0,13366.090209960938,33.66090209960937,42.0,70.0,30.0,False,N/A,True,
MDLZ,2023-07-03,2024-07-02,10000.0,9313.55110168457,-6.864488983154297,33.0,70.0,30.0,False,N/A,True,
MDB,2023-07-03,2024-07-02,10000.0,6603.450408935547,-33.965495910644535,56.0,70.0,30.0,False,N/A,True,
ORLY,2023-07-03,2024-07-02,10000.0,10702.900390625,7.029003906250001,27.0,70.0,30.0,False,N/A,True,
ODFL,2023-07-03,2024-07-02,10000.0,13591.120910644531,35.91120910644531,27.0,70.0,30.0,False,N/A,True,
ON,2023-07-03,2024-07-02,10000.0,8516.259284973145,-14.837407150268556,39.0,70.0,30.0,False,N/A,True,
PDD,2023-07-03,2024-07-02,10000.0,14184.55972290039,41.84559722900391,19.0,70.0,30.0,False,N/A,True,
TTD,2023-07-03,2024-07-02,10000.0,18872.45029449463,88.7245029449463,36.0,70.0,30.0,False,N/A,True,
WDAY,2023-07-03,2024-07-02,10000.0,10048.819686889648,0.4881968688964844,54.0,70.0,30.0,False,N/A,True,
ZS,2023-07-03,2024-07-02,10000.0,12390.409744262695,23.904097442626952,36.0,70.0,30.0,False,N/A,True,
